ts_code,name,industry,list_date,market
002948.SZ,青岛银行,银行,20190116,主板
603278.SH,大业股份,钢加工,20171113,主板
600903.SH,贵州燃气,供气供热,20171107,主板
301017.SZ,漱玉平民,医药商业,20210705,创业板
300710.SZ,万隆光电,通信设备,20171019,创业板
300943.SZ,春晖智控,机械基件,20210210,创业板
300731.SZ,科创新源,橡胶,20171208,创业板
300727.SZ,润禾材料,化工原料,20171127,创业板
300711.SZ,广哈通信,通信设备,20171101,创业板
601456.SH,国联民生,证券,20200731,主板
301028.SZ,鼎熔岩,专用机械,20210720,创业板
603871.SH,嘉友国际,仓储物流,20180206,主板
002936.SZ,郑州银行,银行,20180919,主板
002917.SZ,金奥博,化工原料,20171208,主板
300738.SZ,奥飞数据,软件服务,20180119,创业板
300718.SZ,长盛轴承,机械基件,20171106,创业板
002864.SZ,盘龙药业,中成药,20171116,主板
605158.SH,华达新材,钢加工,20200805,主板
603590.SH,康辰药业,生物制药,20180827,主板
603161.SH,科华控股,汽车配件,20180105,主板
603059.SH,倍加洁,日用化工,20180302,主板
600928.SH,西安银行,银行,20190301,主板
603109.SH,神驰机电,电气设备,20191231,主板
300829.SZ,金丹科技,食品,20200422,创业板
002989.SZ,中天精装,装修装饰,20200610,主板
002916.SZ,深南电路,元器件,20171213,主板
603379.SH,三美股份,化工原料,20190402,主板
300721.SZ,怡达股份,化工原料,20171115,创业板
300732.SZ,设研院,建筑工程,20171212,创业板
300733.SZ,西菱动力,汽车配件,20180116,创业板
300634.SZ,彩讯股份,软件服务,20180323,创业板
300735.SZ,光弘科技,元器件,20171229,创业板
002928.SZ,华夏航空,空运,20180302,主板
300722.SZ,新余国科,航空,20171110,创业板
300968.SZ,格林精密,元器件,20210415,创业板
300807.SZ,天迈科技,软件服务,20191219,创业板
603949.SH,雪龙集团,汽车配件,20200310,主板
603486.SH,科沃斯,家用电器,20180528,主板
300632.SZ,光莆股份,半导体,20170406,创业板
300715.SZ,凯伦股份,其他建材,20171026,创业板
601200.SH,上海环境,环境保护,20170331,主板
300773.SZ,拉卡拉,软件服务,20190425,创业板
300737.SZ,科顺股份,其他建材,20180125,创业板
603225.SH,新凤鸣,化纤,20170418,主板
002995.SZ,天地在线,互联网,20200805,主板
300725.SZ,药石科技,化学制药,20171110,创业板
601990.SH,南京证券,证券,20180613,主板
603733.SH,仙鹤股份,造纸,20180420,主板
603897.SH,长城科技,电气设备,20180410,主板
603890.SH,春秋电子,元器件,20171212,主板
603666.SH,亿嘉和,专用机械,20180612,主板
002978.SZ,安宁股份,小金属,20200417,主板
603596.SH,伯特利,汽车配件,20180427,主板
300962.SZ,中金辐照,医疗保健,20210409,创业板
300786.SZ,国林科技,环境保护,20190723,创业板
300848.SZ,美瑞新材,化工原料,20200720,创业板
300781.SZ,因赛集团,广告包装,20190606,创业板
002873.SZ,新天药业,中成药,20170519,主板
300745.SZ,欣锐科技,汽车配件,20180523,创业板
300783.SZ,三只松鼠,食品,20190712,创业板
300785.SZ,值得买,互联网,20190715,创业板
300740.SZ,水羊股份,日用化工,20180208,创业板
603477.SH,巨星农牧,农业综合,20171218,主板
300810.SZ,中科海讯,船舶,20191206,创业板
300724.SZ,捷佳伟创,专用机械,20180810,创业板
300936.SZ,中英科技,元器件,20210126,创业板
003003.SZ,天元股份,广告包装,20200921,主板
300935.SZ,盈建科,软件服务,20210120,创业板
300673.SZ,佩蒂股份,饲料,20170711,创业板
603105.SH,芯能科技,电气设备,20180709,主板
002981.SZ,朝阳科技,元器件,20200417,主板
301380.SZ,挖金客,软件服务,20221025,创业板
603722.SH,阿科力,化工原料,20171025,主板
301469.SZ,恒达新材,造纸,20230822,创业板
603516.SH,淳中科技,IT设备,20180202,主板
300760.SZ,迈瑞医疗,医疗保健,20181016,创业板
605266.SH,健之佳,医药商业,20201201,主板
603301.SH,振德医疗,医疗保健,20180412,主板
002931.SZ,锋龙股份,机械基件,20180403,主板
300771.SZ,智莱科技,IT设备,20190422,创业板
300644.SZ,南京聚隆,塑料,20180206,创业板
603773.SH,沃格光电,元器件,20180417,主板
603279.SH,景津装备,环境保护,20190729,主板
300749.SZ,顶固集创,家居用品,20180925,创业板
300788.SZ,中信出版,出版业,20190705,创业板
300752.SZ,隆利科技,元器件,20181130,创业板
300739.SZ,明阳电路,元器件,20180201,创业板
300883.SZ,龙利得,造纸,20200910,创业板
603700.SH,宁水集团,电器仪表,20190122,主板
301062.SZ,上海艾录,广告包装,20210914,创业板
603150.SH,万朗磁塑,塑料,20220124,主板
603267.SH,鸿远电子,元器件,20190515,主板
002927.SZ,泰永长征,电气设备,20180223,主板
603256.SH,宏和科技,玻璃,20190719,主板
301076.SZ,新瀚新材,化工原料,20211011,创业板
300853.SZ,申昊科技,专用机械,20200724,创业板
300747.SZ,锐科激光,专用机械,20180625,创业板
300741.SZ,华宝股份,食品,20180301,创业板
300839.SZ,博汇股份,石油加工,20200630,创业板
605178.SH,时空科技,装修装饰,20200821,主板
603706.SH,东方环宇,供气供热,20180709,主板
603353.SH,和顺石油,石油贸易,20200407,主板
301035.SZ,润丰股份,农药化肥,20210728,创业板
300894.SZ,火星人,家用电器,20201231,创业板
300698.SZ,万马科技,通信设备,20170831,创业板
603220.SH,中贝通信,通信设备,20181115,主板
300751.SZ,迈为股份,专用机械,20181109,创业板
300768.SZ,迪普科技,软件服务,20190412,创业板
300915.SZ,海融科技,乳制品,20201202,创业板
605098.SH,行动教育,文教休闲,20210421,主板
603693.SH,江苏新能,新型电力,20180703,主板
002992.SZ,宝明科技,元器件,20200803,主板
300849.SZ,锦盛新材,塑料,20200710,创业板
601869.SH,长飞光纤,通信设备,20180720,主板
300897.SZ,山科智能,电器仪表,20200928,创业板
601066.SH,中信建投,证券,20180620,主板
300902.SZ,国安达,专用机械,20201029,创业板
002942.SZ,新农股份,农药化肥,20181205,主板
301018.SZ,申菱环境,专用机械,20210707,创业板
300899.SZ,上海凯鑫,环境保护,20201016,创业板
603681.SH,永冠新材,化工原料,20190326,主板
603755.SH,日辰股份,食品,20190828,主板
300758.SZ,七彩化学,染料涂料,20190222,创业板
603297.SH,永新光学,元器件,20180910,主板
300757.SZ,罗博特科,专用机械,20190108,创业板
300694.SZ,蠡湖股份,汽车配件,20181015,创业板
603650.SH,彤程新材,化工原料,20180627,主板
301335.SZ,天元宠物,文教休闲,20221118,创业板
605088.SH,冠盛股份,汽车配件,20200817,主板
301258.SZ,富士莱,化学制药,20220329,创业板
002940.SZ,昂利康,化学制药,20181023,主板
002937.SZ,兴瑞科技,元器件,20180926,主板
300759.SZ,康龙化成,化学制药,20190128,创业板
603629.SH,利通电子,元器件,20181224,主板
603810.SH,丰山集团,农药化肥,20180917,主板
603876.SH,鼎胜新材,铝,20180418,主板
603527.SH,众源新材,铜,20170907,主板
603713.SH,密尔克卫,仓储物流,20180713,主板
300877.SZ,金春股份,纺织,20200824,创业板
300896.SZ,爱美客,医疗保健,20200928,创业板
300981.SZ,中红医疗,医疗保健,20210427,创业板
300753.SZ,爱朋医疗,医疗保健,20181213,创业板
603739.SH,蔚蓝生物,农业综合,20190116,主板
603121.SH,华培动力,汽车配件,20190111,主板
301226.SZ,祥明智能,电气设备,20220325,创业板
603192.SH,汇得科技,化工原料,20180828,主板
300775.SZ,三角防务,航空,20190521,创业板
002941.SZ,新疆交建,建筑工程,20181128,主板
601236.SH,红塔证券,证券,20190705,主板
603790.SH,雅运股份,染料涂料,20180912,主板
603915.SH,国茂股份,机械基件,20190614,主板
301505.SZ,苏州规划,建筑工程,20230719,创业板
603277.SH,银都股份,专用机械,20170911,主板
603657.SH,春光科技,家用电器,20180730,主板
603662.SH,柯力传感,电器仪表,20190806,主板
300748.SZ,金力永磁,矿物制品,20180921,创业板
603259.SH,药明康德,化学制药,20180508,主板
605183.SH,确成股份,化工原料,20201207,主板
300776.SZ,帝尔激光,专用机械,20190517,创业板
301042.SZ,安联锐视,IT设备,20210805,创业板
300654.SZ,世纪天鸿,出版业,20170926,创业板
300705.SZ,九典制药,化学制药,20171010,创业板
300818.SZ,耐普矿机,专用机械,20200212,创业板
603080.SH,新疆火炬,供气供热,20180103,主板
603697.SH,有友食品,食品,20190508,主板
300835.SZ,龙磁科技,矿物制品,20200525,创业板
300454.SZ,深信服,软件服务,20180516,创业板
300811.SZ,铂科新材,矿物制品,20191230,创业板
301266.SZ,宇邦新材,电气设备,20220608,创业板
003010.SZ,若羽臣,互联网,20200925,主板
001210.SZ,金房能源,供气供热,20210729,主板
603937.SH,丽岛新材,铝,20171102,主板
003012.SZ,东鹏控股,陶瓷,20201019,主板
300960.SZ,通业科技,运输设备,20210329,创业板
300828.SZ,锐新科技,机械基件,20200421,创业板
600933.SH,爱柯迪,汽车配件,20171117,主板
300766.SZ,每日互动,互联网,20190325,创业板
601319.SH,中国人保,保险,20181116,主板
002952.SZ,亚世光电,元器件,20190328,主板
002946.SZ,新乳业,乳制品,20190125,主板
603332.SH,苏州龙杰,化纤,20190117,主板
002947.SZ,恒铭达,元器件,20190201,主板
300780.SZ,德恩精工,机械基件,20190531,创业板
300778.SZ,新城市,建筑工程,20190510,创业板
301263.SZ,泰恩康,医药商业,20220329,创业板
603613.SH,国联股份,互联网,20190730,主板
002967.SZ,广电计量,电器仪表,20191108,主板
601298.SH,青岛港,港口,20190121,主板
300845.SZ,捷安高科,软件服务,20200703,创业板
300859.SZ,西域旅游,旅游服务,20200806,创业板
300795.SZ,米奥会展,文教休闲,20191022,创业板
300762.SZ,上海瀚讯,通信设备,20190314,创业板
301191.SZ,菲菱科思,通信设备,20220526,创业板
300890.SZ,翔丰华,电气设备,20200917,创业板
001330.SZ,博纳影业,影视音像,20220818,主板
603068.SH,博通集成,半导体,20190415,主板
301591.SZ,肯特股份,塑料,20240228,创业板
002996.SZ,顺博合金,铝,20200828,主板
002943.SZ,宇晶股份,机床制造,20181129,主板
300772.SZ,运达股份,电气设备,20190426,创业板
300803.SZ,指南针,软件服务,20191118,创业板
300832.SZ,新产业,医疗保健,20200512,创业板
300763.SZ,锦浪科技,电气设备,20190319,创业板
001296.SZ,长江材料,其他建材,20211224,主板
300736.SZ,百邦科技,通信设备,20180109,创业板
601916.SH,浙商银行,银行,20191126,主板
002938.SZ,鹏鼎控股,元器件,20180918,主板
300750.SZ,宁德时代,电气设备,20180611,创业板
300789.SZ,唐源电气,运输设备,20190828,创业板
002950.SZ,奥美医疗,医疗保健,20190311,主板
603351.SH,威尔药业,化学制药,20190130,主板
603045.SH,福达合金,小金属,20180517,主板
002949.SZ,华阳国际,建筑工程,20190226,主板
601187.SH,厦门银行,银行,20201027,主板
301419.SZ,阿莱德,通信设备,20230209,创业板
603348.SH,文灿股份,汽车配件,20180426,主板
603583.SH,捷昌驱动,电气设备,20180921,主板
601577.SH,长沙银行,银行,20180926,主板
001965.SZ,招商公路,路桥,20171225,主板
301302.SZ,华如科技,软件服务,20220623,创业板
001201.SZ,东瑞股份,农业综合,20210428,主板
300770.SZ,新媒股份,影视音像,20190419,创业板
603863.SH,松炀资源,造纸,20190621,主板
002951.SZ,金时科技,广告包装,20190315,主板
603712.SH,七一二,通信设备,20180226,主板
300779.SZ,惠城环保,环境保护,20190522,创业板
603187.SH,海容冷链,机械基件,20181129,主板
300970.SZ,华绿生物,种植业,20210412,创业板
002956.SZ,西麦食品,食品,20190619,主板
300813.SZ,泰林生物,医疗保健,20200114,创业板
002929.SZ,润建股份,通信设备,20180301,主板
600929.SH,雪天盐业,食品,20180326,主板
300765.SZ,新诺威,食品,20190322,创业板
300912.SZ,凯龙高科,汽车配件,20201207,创业板
300798.SZ,锦鸡股份,染料涂料,20191122,创业板
300824.SZ,北鼎股份,家用电器,20200619,创业板
002957.SZ,科瑞技术,专用机械,20190726,主板
603927.SH,中科软,软件服务,20190909,主板
001236.SZ,弘业期货,多元金融,20220805,主板
601698.SH,中国卫通,电信运营,20190628,主板
603867.SH,新化股份,化工原料,20190627,主板
603687.SH,大胜达,广告包装,20190726,主板
603212.SH,赛伍技术,塑料,20200430,主板
603236.SH,移远通信,通信设备,20190716,主板
603327.SH,福蓉科技,元器件,20190523,主板
603956.SH,威派格,专用机械,20190222,主板
600989.SH,宝丰能源,化工原料,20190516,主板
603115.SH,海星股份,铝,20190809,主板
603982.SH,泉峰汽车,汽车配件,20190522,主板
603786.SH,科博达,汽车配件,20191015,主板
301168.SZ,通灵股份,电气设备,20211210,创业板
603530.SH,神马电力,电气设备,20190805,主板
300823.SZ,建科智能,专用机械,20200319,创业板
300851.SZ,交大思诺,运输设备,20200717,创业板
601077.SH,渝农商行,银行,20191029,主板
002930.SZ,宏川智慧,仓储物流,20180328,主板
002982.SZ,湘佳股份,农业综合,20200424,主板
601138.SH,工业富联,通信设备,20180608,主板
601615.SH,明阳智能,电气设备,20190123,主板
300782.SZ,卓胜微,半导体,20190618,创业板
301015.SZ,百洋医药,医药商业,20210630,创业板
603992.SH,松霖科技,家居用品,20190826,主板
300792.SZ,壹网壹创,互联网,20190927,创业板
002962.SZ,五方光电,元器件,20190917,主板
002984.SZ,森麒麟,汽车配件,20200911,主板
605299.SH,舒华体育,文教休闲,20201215,主板
002933.SZ,新兴装备,航空,20180828,主板
300790.SZ,宇瞳光学,元器件,20190920,创业板
002959.SZ,小熊电器,家用电器,20190823,主板
300796.SZ,贝斯美,农药化肥,20191115,创业板
603815.SH,交建股份,建筑工程,20191021,主板
603551.SH,奥普科技,家居用品,20200115,主板
601963.SH,重庆银行,银行,20210205,主板
002955.SZ,鸿合科技,IT设备,20190523,主板
603995.SH,甬金股份,特种钢,20191224,主板
300860.SZ,锋尚文化,文教休闲,20200824,创业板
603053.SH,成都燃气,供气供热,20191217,主板
300797.SZ,钢研纳克,电器仪表,20191101,创业板
300805.SZ,电声股份,广告包装,20191121,创业板
002963.SZ,豪尔赛,装修装饰,20191028,主板
300793.SZ,佳禾智能,IT设备,20191018,创业板
002973.SZ,侨银股份,环境保护,20200106,主板
003816.SZ,中国广核,新型电力,20190826,主板
603529.SH,爱玛科技,摩托车,20210615,主板
603489.SH,八方股份,电气设备,20191111,主板
300808.SZ,久量股份,家用电器,20191129,创业板
603390.SH,通达电气,汽车配件,20191125,主板
605368.SH,蓝天燃气,供气供热,20210129,主板
002969.SZ,嘉美包装,广告包装,20191202,主板
300869.SZ,康泰医学,医疗保健,20200824,创业板
300819.SZ,聚杰微纤,纺织,20200312,创业板
603719.SH,良品铺子,食品,20200224,主板
605339.SH,南侨食品,食品,20210518,主板
300802.SZ,矩子科技,专用机械,20191114,创业板
003043.SZ,华亚智能,半导体,20210406,主板
603950.SH,长源东谷,汽车配件,20200526,主板
002968.SZ,新大正,房产服务,20191203,主板
603610.SH,麒盛科技,家居用品,20191029,主板
301020.SZ,密封科技,汽车配件,20210706,创业板
300809.SZ,华辰装备,机床制造,20191204,创业板
002971.SZ,和远气体,化工原料,20200113,主板
601609.SH,金田股份,铜,20200422,主板
300825.SZ,阿尔特,汽车服务,20200327,创业板
603195.SH,公牛集团,家用电器,20200206,主板
605090.SH,九丰能源,供气供热,20210525,主板
300815.SZ,玉禾田,环境保护,20200123,创业板
002972.SZ,科安达,运输设备,20191227,主板
300816.SZ,艾可蓝,汽车配件,20200210,创业板
603290.SH,斯达半导,半导体,20200204,主板
603948.SH,建业股份,化工原料,20200302,主板
300858.SZ,科拓生物,食品,20200727,创业板
